GEOID,NAME,total_population,total_poverty,percent_poverty
28087000800,"Census Tract 8, Lowndes County, Mississippi",3041,1599,0.5258138770141401
28087001100,"Census Tract 11, Lowndes County, Mississippi",1783,663,0.37184520471116095
28089030500,"Census Tract 305, Madison County, Mississippi",7607,3959,0.5204416984356514
28089030600,"Census Tract 306, Madison County, Mississippi",3619,1569,0.4335451782260293
28091950300,"Census Tract 9503, Marion County, Mississippi",3436,1486,0.43247962747380675
28093950401,"Census Tract 9504.01, Marshall County, Mississippi",3123,1278,0.4092219020172911
28095950800,"Census Tract 9508, Monroe County, Mississippi",3177,1233,0.3881019830028329
28097950300,"Census Tract 9503, Montgomery County, Mississippi",5135,1834,0.35715676728334955
28103950200,"Census Tract 9502, Noxubee County, Mississippi",3458,1284,0.3713128976286871
28103950300,"Census Tract 9503, Noxubee County, Mississippi",2337,1038,0.4441591784338896
28105950100,"Census Tract 9501, Oktibbeha County, Mississippi",8602,3431,0.3988607300627761
28105950300,"Census Tract 9503, Oktibbeha County, Mississippi",3639,1478,0.40615553723550424
28107950200,"Census Tract 9502, Panola County, Mississippi",2928,1189,0.4060792349726776
28113950300,"Census Tract 9503, Pike County, Mississippi",5194,2420,0.4659222179437813
28113950600,"Census Tract 9506, Pike County, Mississippi",6348,2269,0.3574354127284184
28117950500,"Census Tract 9505, Prentiss County, Mississippi",1904,827,0.43434873949579833
28119950100,"Census Tract 9501, Quitman County, Mississippi",2258,894,0.395925597874225
28119950200,"Census Tract 9502, Quitman County, Mississippi",1718,676,0.39348079161816063
28119950300,"Census Tract 9503, Quitman County, Mississippi",3785,1412,0.3730515191545575
28133950300,"Census Tract 9503, Sunflower County, Mississippi",2448,910,0.37173202614379086
28133950402,"Census Tract 9504.02, Sunflower County, Mississippi",5816,2235,0.3842847317744154
28133950500,"Census Tract 9505, Sunflower County, Mississippi",2569,1128,0.43908135461268977
28147950100,"Census Tract 9501, Walthall County, Mississippi",6953,2516,0.36185819070904646
28149950300,"Census Tract 9503, Warren County, Mississippi",3443,1651,0.47952367121696193
28149950400,"Census Tract 9504, Warren County, Mississippi",3141,1162,0.3699458771092009
28151000200,"Census Tract 2, Washington County, Mississippi",2007,730,0.3637269556552068
28151000400,"Census Tract 4, Washington County, Mississippi",2760,1520,0.5507246376811594
28151000600,"Census Tract 6, Washington County, Mississippi",3037,1920,0.6322028317418505
28151000900,"Census Tract 9, Washington County, Mississippi",2960,1118,0.3777027027027027
28151001000,"Census Tract 10, Washington County, Mississippi",997,453,0.4543630892678034
28151001100,"Census Tract 11, Washington County, Mississippi",1499,811,0.5410273515677118
28151001200,"Census Tract 12, Washington County, Mississippi",2447,1116,0.45606865549652637
28151001300,"Census Tract 13, Washington County, Mississippi",2430,1023,0.42098765432098767
28151002000,"Census Tract 20, Washington County, Mississippi",1355,517,0.381549815498155
28151002100,"Census Tract 21, Washington County, Mississippi",1293,724,0.559938128383604
28153950200,"Census Tract 9502, Wayne County, Mississippi",4684,2054,0.4385140905209223
28155950300,"Census Tract 9503, Webster County, Mississippi",1634,778,0.47613219094247244
28159950300,"Census Tract 9503, Winston County, Mississippi",3893,1626,0.4176727459542769
28159950400,"Census Tract 9504, Winston County, Mississippi",3695,1388,0.3756427604871448
28163950300,"Census Tract 9503, Yazoo County, Mississippi",5003,2335,0.46671996801918847
28163950500,"Census Tract 9505, Yazoo County, Mississippi",4606,2330,0.5058619192357794
29001950300,"Census Tract 9503, Adair County, Missouri",3007,1202,0.39973395410708346
29001950900,"Census Tract 9509, Adair County, Missouri",2329,1307,0.5611850579647918
29019000300,"Census Tract 3, Boone County, Missouri",3079,1825,0.5927249106852874
29019000500,"Census Tract 5, Boone County, Missouri",2542,1052,0.4138473642800944
29019001001,"Census Tract 10.01, Boone County, Missouri",5192,2231,0.4296995377503852
29019001101,"Census Tract 11.01, Boone County, Missouri",9099,5400,0.5934718100890207
29019002100,"Census Tract 21, Boone County, Missouri",3802,1636,0.43029984218832196
29021001000,"Census Tract 10, Buchanan County, Missouri",3008,1350,0.4488031914893617
29021001200,"Census Tract 12, Buchanan County, Missouri",1759,718,0.4081864695849915
29023950500,"Census Tract 9505, Butler County, Missouri",2867,1277,0.4454133240320893
29023950700,"Census Tract 9507, Butler County, Missouri",2884,1099,0.38106796116504854
29031880900,"Census Tract 8809, Cape Girardeau County, Missouri",2329,881,0.37827393731215114
29031881000,"Census Tract 8810, Cape Girardeau County, Missouri",2209,1040,0.4708012675418741
29031881400,"Census Tract 8814, Cape Girardeau County, Missouri",2492,1112,0.4462279293739968
29031881600,"Census Tract 8816, Cape Girardeau County, Missouri",3380,1622,0.4798816568047337
29039870200,"Census Tract 8702, Cedar County, Missouri",4973,1933,0.38869897446209534
29051020700,"Census Tract 207, Cole County, Missouri",2354,1106,0.46983857264231094
29065960300,"Census Tract 9603, Dent County, Missouri",2513,1249,0.4970155192996419
29069360600,"Census Tract 3606, Dunklin County, Missouri",4496,1806,0.40169039145907476
29077000100,"Census Tract 1, Greene County, Missouri",1636,666,0.4070904645476773
29077000400,"Census Tract 4, Greene County, Missouri",3945,1816,0.4603295310519645
29077000501,"Census Tract 5.01, Greene County, Missouri",2385,863,0.3618448637316562
29077000502,"Census Tract 5.02, Greene County, Missouri",3626,1689,0.46580253723110865
29077001900,"Census Tract 19, Greene County, Missouri",3058,1239,0.4051667756703728
29077003300,"Census Tract 33, Greene County, Missouri",4039,1884,0.46645209210200544
29077003600,"Census Tract 36, Greene County, Missouri",3021,1125,0.3723932472691162
29085470500,"Census Tract 4705, Hickory County, Missouri",4006,1425,0.3557164253619571
29091090700,"Census Tract 907, Howell County, Missouri",5205,1914,0.3677233429394813
29095000300,"Census Tract 3, Jackson County, Missouri",1600,698,0.43625
29095000600,"Census Tract 6, Jackson County, Missouri",3628,1659,0.4572767364939361
29095000900,"Census Tract 9, Jackson County, Missouri",2245,828,0.3688195991091314
29095001000,"Census Tract 10, Jackson County, Missouri",2726,1002,0.3675715333822451
29095001800,"Census Tract 18, Jackson County, Missouri",2298,1111,0.4834638816362054
29095001900,"Census Tract 19, Jackson County, Missouri",2653,944,0.3558235959291368
29095002000,"Census Tract 20, Jackson County, Missouri",2377,934,0.3929322675641565
29095002100,"Census Tract 21, Jackson County, Missouri",4267,2018,0.4729318022029529
29095002300,"Census Tract 23, Jackson County, Missouri",1997,856,0.42864296444667
29095003400,"Census Tract 34, Jackson County, Missouri",2142,955,0.4458450046685341
29095003700,"Census Tract 37, Jackson County, Missouri",870,428,0.49195402298850577
29095005200,"Census Tract 52, Jackson County, Missouri",1079,528,0.4893419833178869
29095005400,"Census Tract 54, Jackson County, Missouri",763,327,0.42857142857142855
29095005601,"Census Tract 56.01, Jackson County, Missouri",1842,809,0.43919652551574373
29095005602,"Census Tract 56.02, Jackson County, Missouri",1578,600,0.38022813688212925
29095006000,"Census Tract 60, Jackson County, Missouri",1395,602,0.43154121863799283
29095006100,"Census Tract 61, Jackson County, Missouri",2697,1236,0.4582869855394883
29095006300,"Census Tract 63, Jackson County, Missouri",1770,834,0.4711864406779661
29095007700,"Census Tract 77, Jackson County, Missouri",1640,775,0.4725609756097561
29095008900,"Census Tract 89, Jackson County, Missouri",2024,844,0.41699604743083
29095009600,"Census Tract 96, Jackson County, Missouri",2121,1174,0.5535124941065536
29095009700,"Census Tract 97, Jackson County, Missouri",1587,617,0.38878386893509764
29095010201,"Census Tract 102.01, Jackson County, Missouri",2273,884,0.388913330400352
29095011000,"Census Tract 110, Jackson County, Missouri",4618,1713,0.37093980077955824
29095011405,"Census Tract 114.05, Jackson County, Missouri",3718,2012,0.541151156535772
29095013203,"Census Tract 132.03, Jackson County, Missouri",4384,1924,0.43886861313868614
29095013208,"Census Tract 132.08, Jackson County, Missouri",2792,1012,0.3624641833810888
29095015400,"Census Tract 154, Jackson County, Missouri",3988,2825,0.7083751253761283
29095015500,"Census Tract 155, Jackson County, Missouri",1051,470,0.44719314938154137
29095015600,"Census Tract 156, Jackson County, Missouri",2081,836,0.40172993753003367
29095016300,"Census Tract 163, Jackson County, Missouri",2139,861,0.40252454417952316
29095016400,"Census Tract 164, Jackson County, Missouri",2137,954,0.4464202152550304
29095016600,"Census Tract 166, Jackson County, Missouri",1406,521,0.3705547652916074
29095017800,"Census Tract 178, Jackson County, Missouri",2809,1239,0.4410822356710573
29101960600,"Census Tract 9606, Johnson County, Missouri",3664,1324,0.361353711790393
29131962900,"Census Tract 9629, Miller County, Missouri",5341,2413,0.45178805467140987
29147470400,"Census Tract 4704, Nodaway County, Missouri",4780,2099,0.4391213389121339
29155470400,"Census Tract 4704, Pemiscot County, Missouri",3201,1246,0.38925335832552327
29159480600,"Census Tract 4806, Pettis County, Missouri",2125,969,0.456
29189211900,"Census Tract 2119, St. Louis County, Missouri",5432,2343,0.43133284241531666
29189212101,"Census Tract 2121.01, St. Louis County, Missouri",4279,1550,0.36223416686141624
29189213900,"Census Tract 2139, St. Louis County, Missouri",1864,1046,0.5611587982832618
29189216100,"Census Tract 2161, St. Louis County, Missouri",5080,1825,0.359251968503937
29225470302,"Census Tract 4703.02, Webster County, Missouri",5409,1944,0.3594009983361065
29510106100,"Census Tract 1061, St. Louis city, Missouri",1724,709,0.41125290023201855
29510106200,"Census Tract 1062, St. Louis city, Missouri",1825,1176,0.6443835616438356
29510106600,"Census Tract 1066, St. Louis city, Missouri",1709,878,0.5137507314218841
29510106700,"Census Tract 1067, St. Louis city, Missouri",2960,1278,0.43175675675675673
29510107200,"Census Tract 1072, St. Louis city, Missouri",1156,452,0.39100346020761245
29510107400,"Census Tract 1074, St. Louis city, Missouri",2968,1416,0.477088948787062
29510109700,"Census Tract 1097, St. Louis city, Missouri",2239,1212,0.541313086199196
29510110200,"Census Tract 1102, St. Louis city, Missouri",2309,949,0.41100043308791684
29510110500,"Census Tract 1105, St. Louis city, Missouri",1013,367,0.36229022704837116
29510111100,"Census Tract 1111, St. Louis city, Missouri",1814,901,0.4966923925027563
29510111200,"Census Tract 1112, St. Louis city, Missouri",1021,507,0.49657198824681686
29510111400,"Census Tract 1114, St. Louis city, Missouri",1396,549,0.39326647564469913
29510111500,"Census Tract 1115, St. Louis city, Missouri",620,350,0.5645161290322581
29510112200,"Census Tract 1122, St. Louis city, Missouri",1645,612,0.3720364741641337
29510112300,"Census Tract 1123, St. Louis city, Missouri",2038,920,0.45142296368989204
29510115500,"Census Tract 1155, St. Louis city, Missouri",7069,2801,0.3962370915263828
29510115600,"Census Tract 1156, St. Louis city, Missouri",4815,1759,0.3653167185877466
29510115700,"Census Tract 1157, St. Louis city, Missouri",3789,1714,0.4523621008181578
29510116302,"Census Tract 1163.02, St. Louis city, Missouri",2477,909,0.36697618086394834
29510116400,"Census Tract 1164, St. Louis city, Missouri",4913,1850,0.37655200488499896
29510120200,"Census Tract 1202, St. Louis city, Missouri",1370,737,0.537956204379562
29510121100,"Census Tract 1211, St. Louis city, Missouri",1779,889,0.49971894322653176
29510121200,"Census Tract 1212, St. Louis city, Missouri",2508,1606,0.6403508771929824
29510124100,"Census Tract 1241, St. Louis city, Missouri",5304,2398,0.45211161387631976
29510124200,"Census Tract 1242, St. Louis city, Missouri",3382,1375,0.4065641632170313
29510124600,"Census Tract 1246, St. Louis city, Missouri",1943,1197,0.6160576428203809
29510125700,"Census Tract 1257, St. Louis city, Missouri",3752,2450,0.6529850746268657
29510126600,"Census Tract 1266, St. Louis city, Missouri",3495,1483,0.4243204577968526
29510126700,"Census Tract 1267, St. Louis city, Missouri",1089,506,0.46464646464646464
29510126900,"Census Tract 1269, St. Louis city, Missouri",4590,1743,0.37973856209150325
29510127100,"Census Tract 1271, St. Louis city, Missouri",2024,847,0.41847826086956524
29510127400,"Census Tract 1274, St. Louis city, Missouri",5486,2524,0.46008020415603357
30003940400,"Census Tract 9404, Big Horn County, Montana",1709,771,0.4511410181392627
30005940100,"Census Tract 9401, Blaine County, Montana",1412,581,0.4114730878186969
30005940200,"Census Tract 9402, Blaine County, Montana",1481,581,0.3923024983119514
30013010800,"Census Tract 108, Cascade County, Montana",2917,1228,0.4209804593760713
30031000900,"Census Tract 9, Gallatin County, Montana",3737,1362,0.36446347337436447
30035940200,"Census Tract 9402, Glacier County, Montana",5545,2608,0.4703336339044184
30035980000,"Census Tract 9800, Glacier County, Montana",61,34,0.5573770491803278
30041040300,"Census Tract 403, Hill County, Montana",3388,1332,0.39315230224321135
30047940400,"Census Tract 9404, Lake County, Montana",4156,1597,0.38426371511068336
30063000300,"Census Tract 3, Missoula County, Montana",2093,826,0.39464882943143814
30085940002,"Census Tract 9400.02, Roosevelt County, Montana",4419,1637,0.3704458022176963
30087940400,"Census Tract 9404, Rosebud County, Montana",3190,1397,0.4379310344827586
31055000400,"Census Tract 4, Douglas County, Nebraska",2151,859,0.399349139934914
31055000600,"Census Tract 6, Douglas County, Nebraska",1223,519,0.4243663123466885
31055000700,"Census Tract 7, Douglas County, Nebraska",1278,595,0.46557120500782473
31055000800,"Census Tract 8, Douglas County, Nebraska",1932,1007,0.5212215320910973
31055001100,"Census Tract 11, Douglas County, Nebraska",2828,1667,0.5894625176803394
31055001900,"Census Tract 19, Douglas County, Nebraska",1440,542,0.3763888888888889
31055002000,"Census Tract 20, Douglas County, Nebraska",3579,1317,0.36797988264878456
31055002100,"Census Tract 21, Douglas County, Nebraska",2625,1018,0.3878095238095238
31055002900,"Census Tract 29, Douglas County, Nebraska",5742,2533,0.4411354928596308
31055003300,"Census Tract 33, Douglas County, Nebraska",2484,936,0.37681159420289856
31055003900,"Census Tract 39, Douglas County, Nebraska",2815,1336,0.47460035523978683
31055004000,"Census Tract 40, Douglas County, Nebraska",3186,1607,0.5043942247332078
31055005100,"Census Tract 51, Douglas County, Nebraska",2681,967,0.360686311077956
31055005200,"Census Tract 52, Douglas County, Nebraska",1864,843,0.4522532188841202
31055005300,"Census Tract 53, Douglas County, Nebraska",2116,761,0.359640831758034
31055005400,"Census Tract 54, Douglas County, Nebraska",3134,1246,0.39757498404594765
31055005902,"Census Tract 59.02, Douglas County, Nebraska",1793,769,0.42889012827663137
31055006000,"Census Tract 60, Douglas County, Nebraska",3647,1352,0.37071565670414036
31109000400,"Census Tract 4, Lancaster County, Nebraska",5379,1917,0.35638594534300055
31109000500,"Census Tract 5, Lancaster County, Nebraska",1900,820,0.43157894736842106
31109000700,"Census Tract 7, Lancaster County, Nebraska",2705,1039,0.38410351201478743
31109001002,"Census Tract 10.02, Lancaster County, Nebraska",1617,614,0.37971552257266544
31109001700,"Census Tract 17, Lancaster County, Nebraska",5616,1999,0.3559472934472934
31109001800,"Census Tract 18, Lancaster County, Nebraska",1838,757,0.411860718171926
31109002001,"Census Tract 20.01, Lancaster County, Nebraska",2286,984,0.4304461942257218
31109002002,"Census Tract 20.02, Lancaster County, Nebraska",2813,1004,0.35691432634198367
32003000106,"Census Tract 1.06, Clark County, Nevada",4370,1562,0.3574370709382151
32003000301,"Census Tract 3.01, Clark County, Nevada",2626,1006,0.38309215536938307
32003000302,"Census Tract 3.02, Clark County, Nevada",4820,2655,0.5508298755186722
32003000401,"Census Tract 4.01, Clark County, Nevada",2029,1113,0.5485460818137013
32003000402,"Census Tract 4.02, Clark County, Nevada",3057,1407,0.4602551521099117
32003000403,"Census Tract 4.03, Clark County, Nevada",2319,984,0.4243208279430789
32003000513,"Census Tract 5.13, Clark County, Nevada",4024,1827,0.4540258449304175
32003000521,"Census Tract 5.21, Clark County, Nevada",3463,1491,0.4305515449032631
32003000522,"Census Tract 5.22, Clark County, Nevada",2667,1235,0.4630671166104237
32003000523,"Census Tract 5.23, Clark County, Nevada",2295,1188,0.5176470588235295
32003000524,"Census Tract 5.24, Clark County, Nevada",1781,753,0.4227961819202695
32003000528,"Census Tract 5.28, Clark County, Nevada",2978,1048,0.3519140362659503
32003000600,"Census Tract 6, Clark County, Nevada",2431,855,0.3517071164129988
32003000800,"Census Tract 8, Clark County, Nevada",1958,753,0.38457609805924414
32003001100,"Census Tract 11, Clark County, Nevada",2217,979,0.4415877311682454
32003001401,"Census Tract 14.01, Clark County, Nevada",2885,1186,0.41109185441941076
32003001501,"Census Tract 15.01, Clark County, Nevada",2777,1001,0.3604609290601368
32003001804,"Census Tract 18.04, Clark County, Nevada",3723,1337,0.3591189900617781
32003002204,"Census Tract 22.04, Clark County, Nevada",4184,1742,0.41634799235181646
32003002207,"Census Tract 22.07, Clark County, Nevada",4220,2370,0.5616113744075829
32003002404,"Census Tract 24.04, Clark County, Nevada",4729,2501,0.5288644533728061
32003002405,"Census Tract 24.05, Clark County, Nevada",4669,1775,0.38016705932747913
32003002708,"Census Tract 27.08, Clark County, Nevada",2639,927,0.35126942023493746
32003003431,"Census Tract 34.31, Clark County, Nevada",3278,1516,0.462477120195241
32003003800,"Census Tract 38, Clark County, Nevada",3909,1699,0.4346380148375544
32003004301,"Census Tract 43.01, Clark County, Nevada",1551,892,0.5751128304319794
32003004302,"Census Tract 43.02, Clark County, Nevada",3825,1534,0.4010457516339869
32003004401,"Census Tract 44.01, Clark County, Nevada",2644,1104,0.4175491679273828
32003004402,"Census Tract 44.02, Clark County, Nevada",3900,1908,0.48923076923076925
32003004601,"Census Tract 46.01, Clark County, Nevada",4814,1884,0.39135853759867056
32003004709,"Census Tract 47.09, Clark County, Nevada",6324,2338,0.36970271979759645
32003004710,"Census Tract 47.10, Clark County, Nevada",7320,3035,0.4146174863387978
32003004712,"Census Tract 47.12, Clark County, Nevada",4964,2309,0.46514907332796135
32003004713,"Census Tract 47.13, Clark County, Nevada",4090,1765,0.4315403422982885
32003005421,"Census Tract 54.21, Clark County, Nevada",3748,1507,0.4020811099252935
32003006201,"Census Tract 62.01, Clark County, Nevada",3588,1299,0.3620401337792642
32003007100,"Census Tract 71, Clark County, Nevada",3328,1260,0.3786057692307692
32019960301,"Census Tract 9603.01, Lyon County, Nevada",2055,725,0.35279805352798055
32031000102,"Census Tract 1.02, Washoe County, Nevada",2694,1451,0.538604305864885
32031000900,"Census Tract 9, Washoe County, Nevada",4161,1712,0.4114395577986061
32031001701,"Census Tract 17.01, Washoe County, Nevada",3827,1686,0.4405539587143977
32031002212,"Census Tract 22.12, Washoe County, Nevada",4816,2757,0.5724667774086378
33011001400,"Census Tract 14, Hillsborough County, New Hampshire",2248,853,0.37944839857651247
33011001500,"Census Tract 15, Hillsborough County, New Hampshire",2835,1157,0.40811287477954145
34001000100,"Census Tract 1, Atlantic County, New Jersey",2213,918,0.4148215092634433
34001000500,"Census Tract 5, Atlantic County, New Jersey",3199,1146,0.35823694904657705
34001001100,"Census Tract 11, Atlantic County, New Jersey",1771,722,0.40767927724449465
34001001200,"Census Tract 12, Atlantic County, New Jersey",3389,1229,0.362643847742697
34001001400,"Census Tract 14, Atlantic County, New Jersey",4056,2270,0.5596646942800789
34001001500,"Census Tract 15, Atlantic County, New Jersey",1589,672,0.42290748898678415
34001002300,"Census Tract 23, Atlantic County, New Jersey",2680,1191,0.4444029850746269
34001002400,"Census Tract 24, Atlantic County, New Jersey",2423,1187,0.4898885678910442
34001002500,"Census Tract 25, Atlantic County, New Jersey",4094,1471,0.35930630190522717
34007600400,"Census Tract 6004, Camden County, New Jersey",3197,1475,0.4613700344072568
34007600700,"Census Tract 6007, Camden County, New Jersey",1380,639,0.46304347826086956
34007600800,"Census Tract 6008, Camden County, New Jersey",5087,2808,0.5519952820916061
34007600900,"Census Tract 6009, Camden County, New Jersey",4258,2148,0.5044621888210428
34007601101,"Census Tract 6011.01, Camden County, New Jersey",3256,1215,0.37315724815724816
34007601300,"Census Tract 6013, Camden County, New Jersey",4796,2337,0.4872810675562969
34007601600,"Census Tract 6016, Camden County, New Jersey",2373,896,0.3775811209439528
34007601700,"Census Tract 6017, Camden County, New Jersey",3180,1734,0.5452830188679245
34007601800,"Census Tract 6018, Camden County, New Jersey",1371,553,0.4033552151714077
34007601900,"Census Tract 6019, Camden County, New Jersey",3175,1625,0.5118110236220472
34007602000,"Census Tract 6020, Camden County, New Jersey",6358,2302,0.3620635419943378
34007610400,"Census Tract 6104, Camden County, New Jersey",5462,2250,0.4119370194068107
34011020100,"Census Tract 201, Cumberland County, New Jersey",1083,556,0.5133887349953832
34011020300,"Census Tract 203, Cumberland County, New Jersey",6821,2486,0.36446268875531446
34013000900,"Census Tract 9, Essex County, New Jersey",3537,1493,0.42210913203279615
34013001400,"Census Tract 14, Essex County, New Jersey",2783,1457,0.5235357527847646
34013001500,"Census Tract 15, Essex County, New Jersey",1837,956,0.5204137180185084
34013001700,"Census Tract 17, Essex County, New Jersey",2231,785,0.3518601523980278
34013001900,"Census Tract 19, Essex County, New Jersey",1791,791,0.4416527079843663
34013002400,"Census Tract 24, Essex County, New Jersey",2689,1005,0.37374488657493493
34013002600,"Census Tract 26, Essex County, New Jersey",1944,776,0.3991769547325103
34013003700,"Census Tract 37, Essex County, New Jersey",1540,567,0.36818181818181817
34013003900,"Census Tract 39, Essex County, New Jersey",930,419,0.45053763440860217
34013004200,"Census Tract 42, Essex County, New Jersey",2840,1317,0.4637323943661972
34013004300,"Census Tract 43, Essex County, New Jersey",2510,1105,0.4402390438247012
34013004801,"Census Tract 48.01, Essex County, New Jersey",2507,1073,0.428001595532509
34013004802,"Census Tract 48.02, Essex County, New Jersey",3391,1846,0.54438218814509
34013005300,"Census Tract 53, Essex County, New Jersey",2013,728,0.36164927968206656
34013005400,"Census Tract 54, Essex County, New Jersey",3492,1477,0.4229667812142039
34013006200,"Census Tract 62, Essex County, New Jersey",1509,912,0.6043737574552683
34013006700,"Census Tract 67, Essex County, New Jersey",3616,1754,0.4850663716814159
34013008100,"Census Tract 81, Essex County, New Jersey",3298,1161,0.35203153426318984
34013008200,"Census Tract 82, Essex County, New Jersey",2086,830,0.39789069990412274
34013009100,"Census Tract 91, Essex County, New Jersey",2972,1127,0.37920592193808883
34013009200,"Census Tract 92, Essex County, New Jersey",2965,1178,0.3973018549747049
34013009600,"Census Tract 96, Essex County, New Jersey",4955,1879,0.37921291624621595
34013011100,"Census Tract 111, Essex County, New Jersey",3910,1389,0.35524296675191813
34013012900,"Census Tract 129, Essex County, New Jersey",3422,1281,0.37434248977206314
34013013300,"Census Tract 133, Essex County, New Jersey",3440,1757,0.5107558139534883
34013022700,"Census Tract 227, Essex County, New Jersey",3143,1537,0.4890232262169901
34013022800,"Census Tract 228, Essex County, New Jersey",2335,906,0.3880085653104925
34013023000,"Census Tract 230, Essex County, New Jersey",3213,1186,0.36912542794895736
34013023100,"Census Tract 231, Essex County, New Jersey",2379,884,0.37158469945355194
34013023200,"Census Tract 232, Essex County, New Jersey",3307,1597,0.48291502872694286
34017004400,"Census Tract 44, Hudson County, New Jersey",2401,1043,0.43440233236151604
34017006700,"Census Tract 67, Hudson County, New Jersey",3024,1117,0.36937830687830686
34017006800,"Census Tract 68, Hudson County, New Jersey",3535,1324,0.3745403111739745
34017006900,"Census Tract 69, Hudson County, New Jersey",24,9,0.375
34017014502,"Census Tract 145.02, Hudson County, New Jersey",2952,1149,0.38922764227642276
34017016900,"Census Tract 169, Hudson County, New Jersey",3678,1451,0.3945078847199565
34021000900,"Census Tract 9, Mercer County, New Jersey",3118,1285,0.4121231558691469
34021001101,"Census Tract 11.01, Mercer County, New Jersey",2243,787,0.35086937137761925
34021001401,"Census Tract 14.01, Mercer County, New Jersey",4150,1674,0.4033734939759036
34021001402,"Census Tract 14.02, Mercer County, New Jersey",2257,851,0.3770491803278688
34021001600,"Census Tract 16, Mercer County, New Jersey",1205,498,0.41327800829875516
34021001900,"Census Tract 19, Mercer County, New Jersey",1798,974,0.5417130144605117
34023005200,"Census Tract 52, Middlesex County, New Jersey",5899,3214,0.5448381081539244
34023005800,"Census Tract 58, Middlesex County, New Jersey",5648,2371,0.41979461756373937
34025805600,"Census Tract 8056, Monmouth County, New Jersey",2679,1036,0.38671145949981334
34025807200,"Census Tract 8072, Monmouth County, New Jersey",2095,955,0.45584725536992843
34025807300,"Census Tract 8073, Monmouth County, New Jersey",3224,1206,0.3740694789081886
34029715200,"Census Tract 7152, Ocean County, New Jersey",13178,4905,0.37221126119289727
34029715302,"Census Tract 7153.02, Ocean County, New Jersey",6434,3816,0.5930991607087348
34029715402,"Census Tract 7154.02, Ocean County, New Jersey",6171,3150,0.5104521147301896
34029715600,"Census Tract 7156, Ocean County, New Jersey",6756,2508,0.37122557726465366
34031175200,"Census Tract 1752, Passaic County, New Jersey",5103,1881,0.36860670194003525
34031175301,"Census Tract 1753.01, Passaic County, New Jersey",3306,1305,0.39473684210526316
34031175302,"Census Tract 1753.02, Passaic County, New Jersey",4958,2191,0.4419120613150464
34031175402,"Census Tract 1754.02, Passaic County, New Jersey",5474,2378,0.43441724515893315
34031175500,"Census Tract 1755, Passaic County, New Jersey",7540,2716,0.36021220159151196
34031175802,"Census Tract 1758.02, Passaic County, New Jersey",6975,3440,0.4931899641577061
34031175900,"Census Tract 1759, Passaic County, New Jersey",3714,1400,0.3769520732364028
34031180700,"Census Tract 1807, Passaic County, New Jersey",2440,999,0.40942622950819674
34031180800,"Census Tract 1808, Passaic County, New Jersey",2969,1499,0.5048837992590097
34031180900,"Census Tract 1809, Passaic County, New Jersey",3555,1364,0.38368495077355835
34031181400,"Census Tract 1814, Passaic County, New Jersey",2692,1020,0.3789004457652303
34031181500,"Census Tract 1815, Passaic County, New Jersey",2690,1137,0.42267657992565055
34031181702,"Census Tract 1817.02, Passaic County, New Jersey",3090,1217,0.3938511326860841
34031181800,"Census Tract 1818, Passaic County, New Jersey",3311,1361,0.4110540622168529
34031182100,"Census Tract 1821, Passaic County, New Jersey",4049,1429,0.35292664855519884
34031182200,"Census Tract 1822, Passaic County, New Jersey",3355,1584,0.4721311475409836
34031182301,"Census Tract 1823.01, Passaic County, New Jersey",1810,888,0.49060773480662984
34031182302,"Census Tract 1823.02, Passaic County, New Jersey",6390,2653,0.41517996870109547
34031182900,"Census Tract 1829, Passaic County, New Jersey",2255,923,0.40931263858093125
34031183200,"Census Tract 1832, Passaic County, New Jersey",2844,996,0.350210970464135
34031223900,"Census Tract 2239, Passaic County, New Jersey",687,375,0.5458515283842795
34031264200,"Census Tract 2642, Passaic County, New Jersey",4477,2012,0.44940808577172214
34033020300,"Census Tract 203, Salem County, New Jersey",3e3,1236,0.412
34033022000,"Census Tract 220, Salem County, New Jersey",2115,1143,0.5404255319148936
34039039300,"Census Tract 393, Union County, New Jersey",6823,2419,0.3545361278030192
35001000128,"Census Tract 1.28, Bernalillo County, New Mexico",3212,1166,0.363013698630137
35001000603,"Census Tract 6.03, Bernalillo County, New Mexico",5581,2802,0.5020605626231858
35001000604,"Census Tract 6.04, Bernalillo County, New Mexico",4379,1675,0.38250742178579583
35001000713,"Census Tract 7.13, Bernalillo County, New Mexico",6574,2304,0.35047155460906604
35001000901,"Census Tract 9.01, Bernalillo County, New Mexico",7191,3373,0.4690585454039772
35001000903,"Census Tract 9.03, Bernalillo County, New Mexico",5422,2227,0.41073404647731465
35001001200,"Census Tract 12, Bernalillo County, New Mexico",7195,2910,0.4044475330090341
35001001400,"Census Tract 14, Bernalillo County, New Mexico",2782,1297,0.46621135873472325
35001001500,"Census Tract 15, Bernalillo County, New Mexico",2395,870,0.36325678496868474
35001002000,"Census Tract 20, Bernalillo County, New Mexico",2127,942,0.44287729196050774
35001002500,"Census Tract 25, Bernalillo County, New Mexico",2600,1009,0.3880769230769231
35001003400,"Census Tract 34, Bernalillo County, New Mexico",4572,1978,0.4326334208223972
35001003733,"Census Tract 37.33, Bernalillo County, New Mexico",3841,1728,0.4498828430096329
35001004502,"Census Tract 45.02, Bernalillo County, New Mexico",4230,1657,0.391725768321513
35001004736,"Census Tract 47.36, Bernalillo County, New Mexico",1663,611,0.36740829825616356
